Month,Day,Date,treatment,blank_chl,rep,adult_only,time,chl_1,chl_2,water_removed,algae_added,water_added,size_class,clutch,clutch_size,observer,temp,NOTES
Sept,27,Sept_27,9,0.104,54,N,12:47,1.725,10.13,,3,,A,N,,JH,21.9,
Sept,28,Sept_28,9,0.312,54,N,15:26,1.954,9.227,,1.75,,A,Y,10,JW,22,
Sept,29,Sept_29,9,-0.018,54,N,15:35,1.963,10.62,,1,,A,N,,JW,21.4,
Sept,30,Sept_30,9,0.065,54,N,15:18,1.782,9.839,,1,,A,N,,JW,21.6,
Sept,4,Sept_4,25,-0.312,55A,Y,16:02,,25.76,,17,,A,N,,JW,22.3,
Sept,5,Sept_5,25,0.218,55A,Y,15:08,13.43,25.04,,3.5,,A,N,,AP,23.1,
Sept,6,Sept_6,25,0.325,55A,Y,16:11,28.89,23.82,,,1,A,N,,JW,22.1,
Sept,7,Sept_7,25,-0.097,55A,Y,15:30,8.855,26.29,,4.5,,A,N,,JW,22,
Sept,8,Sept_8,25,0.023,55A,Y,14:18,17.88,27.19,,1.5,4,A,N,,JW,21.5,
Sept,9,Sept_9,25,0.777,55,N,14:12,2.486,25.73,4,6,,J,N,,JW,20,
Sept,10,Sept_10,25,-0.096,55,N,17:35,36.32,25.23,12,2,12,J,N,,JW,21.5,
Sept,11,Sept_11,25,-0.007,55,N,15:53,5.47,24.79,,2,,J,N,,AP,21.6,
Sept,12,Sept_12,25,0.126,55,N,15:45,6.043,26.68,,4,,A,N,,AC,22.3,
Sept,13,Sept_13,25,-0.333,55,N,12:51,16.9,26.09,,1,6,A,N,,JH,22.3,
Sept,14,Sept_14,25,-0.251,55,N,16:11,4.809,25.32,5,5,,A,N,,JW,22.6,
Sept,15,Sept_15,25,0.55,55,N,15:22,9.156,25.96,,6,,A,N,,JW,22.6,
Sept,16,Sept_16,25,0.524,55,N,14:21,11.63,25.54,,5,,A,Y,14,JW,22.7,
Sept,17,Sept_17,25,-0.051,55,N,16:21,6.339,23.79,5,7,,A,N,,JW,22.8,
Sept,18,Sept_18,25,-0.094,55,N,16:23,3.539,27.61,2.5,2.5,5,A,N,,AP,22.7,
Sept,19,Sept_19,25,-0.118,55,N,17:05,2.503,25.83,,5,,A,Y,25,AC,22.9,
Sept,20,Sept_20,25,0.451,55,N,15:56,3.018,28.77,,3,,A,N,,JH,22.1,
Sept,21,Sept_21,25,-0.049,55,N,15:36,5.75,28.19,5,2.5,5,A,Y,1,JW,22.5,
Sept,22,Sept_22,25,0.923,55,N,17:06,2.699,25.99,,5,,A,Y,23,JW,22.2,
Sept,23,Sept_23,25,-0.234,55,N,16:22,3.697,25.26,,5.5,,A,N,,JW,22,
Sept,24,Sept_24,25,-0.303,55,N,16:10,3.046,24.82,,3,4,A,Y,26,JW,22,
Sept,25,Sept_25,25,0.248,55,N,18:11,1.821,25.13,,5.5,,A,N,,AP,21.9,
Sept,26,Sept_26,25,0.111,55,N,19:25,2.611,26.51,,8.5,,A,N,,AC,21.5,
Sept,27,Sept_27,25,0.104,55,N,12:49,4.361,26.32,,8,,A,Y,25,JH,22,
Sept,28,Sept_28,25,0.312,55,N,15:15,3.192,27.59,,6,,A,N,,JW,22,
Sept,29,Sept_29,25,-0.018,55,N,15:37,7.684,28.9,5,2.25,,A,N,,JW,21.4,
Sept,30,Sept_30,25,0.065,55,N,15:20,12.42,27.86,7,2.5,14,A,Y,28,JW,21.9,
Sept,4,Sept_4,75,-0.312,56A,Y,16:02,,74.18,20,15,,A,N,,JW,22.3,
Sept,5,Sept_5,75,0.218,56A,Y,15:14,28.57,75.37,,4,,A,N,,AP,23.1,
Sept,6,Sept_6,75,0.325,56A,Y,16:12,73.72,78.98,,1.5,6,A,N,,JW,22.1,
Sept,7,Sept_7,75,-0.097,56A,Y,15:33,56.88,77.03,,6,,A,N,,JW,22,
Sept,8,Sept_8,75,0.023,56A,Y,14:20,71.45,74.87,2,2,2,A,N,,JW,21.5,
Sept,9,Sept_9,75,0.777,56A,Y,14:15,9.528,82.73,13,18,,A,N,,JW,20.9,
Sept,10,Sept_10,75,-0.096,56,N,17:39,55.05,82.28,9,9,,J,N,,JW,21.5,
Sept,11,Sept_11,75,-0.007,56,N,15:57,90.59,75.67,5,2.5,10,J,N,,AP,21.6,
Sept,12,Sept_12,75,0.126,56,N,15:47,7.615,73.65,,12,,J,N,,AC,22.2,
Sept,13,Sept_13,75,-0.333,56,N,12:55,97.43,76.34,20,,20,A,N,,JH,22.3,
Sept,14,Sept_14,75,-0.251,56,N,16:13,61.66,,,,,,,,JW,22.6,
Sept,14,Sept_14,75,-0.251,56B,Y,16:13,61.66,77.59,20,7,13,A,N,,JW,22.6,
Sept,15,Sept_15,75,0.55,56B,Y,15:26,34.33,74.81,10,10,,A,N,,JW,22.7,
Sept,16,Sept_16,75,0.524,56B,Y,14:23,61.87,79.63,10,5,6,A,N,,JW,22.7,
Sept,17,Sept_17,75,-0.051,56B,Y,16:23,63.6,79.41,10,16,,A,N,,JW,22.9,
Sept,18,Sept_18,75,-0.094,56B,Y,16:27,32.4,75.51,,4.5,,A,N,,AP,22.8,
Sept,19,Sept_19,75,-0.118,56B,Y,17:08,13.57,79.08,6,10,2,A,N,,AC,22.7,
Sept,20,Sept_20,75,0.451,56B,Y,15:58,52.58,73.5,20,5,15,A,N,,JW,22.1,
Sept,21,Sept_21,75,-0.049,56B,Y,15:40,64.09,77,,2,,A,N,,JW,22.6,
Sept,22,Sept_22,75,0.923,56B,Y,17:08,61.98,77.07,,2.75,,A,N,,JW,22.1,
Sept,23,Sept_23,75,-0.234,56B,Y,16:25,54.82,74.64,5,8,,A,N,,JW,22,
Sept,24,Sept_24,75,-0.303,56B,Y,16:13,51.94,76.29,10,4.5,4,A,N,,JW,21.9,
Sept,25,Sept_25,75,0.248,56C,N,18:14,14.17,76.29,15,16.5,,J,N,,JW,22.5,
Sept,26,Sept_26,75,0.111,56C,N,19:28,30.31,77.93,6,10,,J,N,,AC,21.4,
Sept,27,Sept_27,75,0.104,56C,N,12:55,62.11,75.45,10,4,10,J,N,,JH,22,
Sept,28,Sept_28,75,0.312,56C,N,15:29,42.57,75.2,13,10,,A,N,,JW,22.1,
Sept,29,Sept_29,75,-0.018,56C,N,15:40,76.66,,,,,A,N,,JW,21.4,
Sept,30,Sept_30,75,0.065,56C,N,15:23,59.59,78.66,25,3,6,A,N,,JW,21.8,
Sept,4,Sept_4,3,-0.312,57A,Y,16:02,,3.795,,0.5,,A,N,,JW,22.3,
Sept,5,Sept_5,3,0.218,57A,Y,15:21,4.105,3.375,,0.25,2,A,N,,AP,23.1,
Sept,6,Sept_6,3,0.325,57A,Y,16:15,2.531,2.947,,0.25,,A,N,,JW,22.2,
Sept,7,Sept_7,3,-0.097,57A,Y,15:36,2.775,2.721,,0.25,2,A,N,,JW,22,
Sept,8,Sept_8,3,0.023,57A,Y,14:24,4.309,3.252,,0.25,2,A,N,,JW,21.5,
Sept,9,Sept_9,3,0.777,57A,Y,14:21,3.684,,,,,A,N,,JW,20,
Sept,10,Sept_10,3,-0.096,57A,Y,17:44,4.557,3.705,,0.5,6,A,N,,JW,21.5,
Sept,11,Sept_11,3,-0.007,57A,Y,16:01,5.628,3.11,2.5,0.25,5,A,N,,AP,21.7,
Sept,12,Sept_12,3,0.126,57A,Y,15:49,3.387,,,,,A,N,,AC,22.2,
Sept,13,Sept_13,3,-0.333,57,N,12:58,2.581,2.521,,0.25,12,J,N,,JH,22.2,
Sept,14,Sept_14,3,-0.251,57,N,16:18,4.436,2.752,,0.25,4,J,N,,JW,22.6,
Sept,15,Sept_15,3,0.55,57,N,15:27,3.644,,,,,J,N,,JW,22.7,
Sept,16,Sept_16,3,0.524,57,N,14:26,2.879,,,,,J,N,,JW,22.7,
Sept,17,Sept_17,3,-0.051,57,N,16:28,4.495,3.131,,,,J,N,,JW,22.9,
Sept,18,Sept_18,3,-0.094,57,N,16:29,3.972,,,,,A,N,,AP,22.8,
Sept,19,Sept_19,3,-0.118,57,N,17:13,4.115,3.736,,,4,A,N,,AC,22.6,
Sept,20,Sept_20,3,0.451,57,N,16:03,3.749,,,,,A,N,,JW,22.1,
Sept,21,Sept_21,3,-0.049,57,N,15:43,3.257,,,,,A,N,,JW,22.6,
Sept,22,Sept_22,3,0.923,57,N,17:11,2.467,4.376,,0.5,6,A,N,,JW,22.1,
Sept,23,Sept_23,3,-0.234,57,N,16:28,1.882,3.171,,0.25,,A,Y,4,JW,22,
Sept,24,Sept_24,3,-0.303,57,N,16:16,2.198,3.374,,0.25,4,A,N,,JW,21.9,
Sept,25,Sept_25,3,0.248,57,N,18:17,6.016,2.707,5,0.25,6,A,N,,JW,22.5,
Sept,26,Sept_26,3,0.111,57,N,19:30,3.63,,,,,A,N,,AC,21.5,
Sept,27,Sept_27,3,0.104,57,N,13:00,2.816,,,,,A,N,,JH,22,
Sept,28,Sept_28,3,0.312,57,N,15:31,3.04,4.139,,0.5,8,A,N,,JW,22.1,
Sept,29,Sept_29,3,-0.018,57,N,15:41,5.442,2.678,,0.125,2,A,Y,4,JW,21.5,
Sept,30,Sept_30,3,0.065,57,N,15:28,1.63,2.849,,0.25,,A,N,,JW,21.7,
Sept,4,Sept_4,9,-0.312,58A,Y,16:04,,8.901,,5,,A,N,,JW,22.3,
Sept,5,Sept_5,9,0.218,58A,Y,15:24,3.299,9.457,,1.5,,A,N,,JW,23,
Sept,6,Sept_6,9,0.325,58A,Y,16:17,3.133,9.571,,1.75,,A,N,,JW,22.1,
Sept,7,Sept_7,9,-0.097,58A,Y,15:43,2.427,9.183,,1.75,,A,N,,JW,21.9,
Sept,8,Sept_8,9,0.023,58A,Y,14:27,2.733,10.67,,2,,A,N,,JW,21.6,
Sept,9,Sept_9,9,0.777,58,N,14:21,2.163,10.1,,2,,J,N,,JW,20.9,
Sept,10,Sept_10,9,-0.096,58,N,17:49,3.704,10.31,4,1.5,4,J,N,,JW,21.6,
Sept,11,Sept_11,9,-0.007,58,N,16:05,2.837,10.94,7.5,1.5,15,J,N,,AP,21.8,
Sept,12,Sept_12,9,0.126,58,N,15:52,3.387,8.776,,1,,A,N,,AC,22.2,
Sept,13,Sept_13,9,-0.333,58,N,13:02,2.087,9.218,,0.5,,A,Y,1,JH,22.2,
Sept,14,Sept_14,9,-0.251,58,N,16:21,1.859,8.585,,1.25,,A,N,,JW,22.6,
Sept,15,Sept_15,9,0.55,58,N,15:29,2.3,8.751,,2,,A,N,,JW,22.7,
Sept,16,Sept_16,9,0.524,58,N,14:29,2.362,9.251,,2,,A,Y,5,JW,22.7,
Sept,17,Sept_17,9,-0.051,58,N,17:33,2.194,9.003,,4,6,A,Y,6,JW,22.9,
Sept,18,Sept_18,9,-0.094,58,N,16:32,1.51,9.484,,1,,A,N,,AP,22.8,
Sept,19,Sept_19,9,-0.118,58,N,17:15,1.469,9.718,,1.5,2,A,Y,11,AC,22.7,
Sept,20,Sept_20,9,0.451,58,N,16:05,1.902,8.595,,0.75,,A,N,,JW,22.1,
Sept,21,Sept_21,9,-0.049,58,N,15:44,1.518,11.07,,1.25,4,A,N,,JW,22.6,
Sept,22,Sept_22,9,0.923,58,N,17:13,1.945,10.22,,1.75,,A,Y,9,JW,22.2,
Sept,23,Sept_23,9,-0.234,58,N,16:29,1.473,9.216,,1.75,,A,N,,JW,22,
Sept,24,Sept_24,9,-0.303,58,N,16:18,1.831,11.16,,1.5,,A,Y,9,JW,21.9,
Sept,25,Sept_25,9,0.248,58,N,18:22,1.095,9.378,,1.75,4,A,N,,JW,22.5,
Sept,26,Sept_26,9,0.111,58,N,19:32,1.463,9.549,,2.5,,A,N,,AC,21.5,
Sept,27,Sept_27,9,0.104,58,N,13:01,1.622,8.755,,2,,A,N,,JH,21.9,
Sept,28,Sept_28,9,0.312,58,N,15:32,1.129,10.98,,2.25,6,A,Y,10,JW,22.1,
Sept,29,Sept_29,9,-0.018,58,N,15:43,1.467,10.12,,1,,A,N,,JW,21.4,
Sept,30,Sept_30,9,0.065,58,N,15:30,1.293,10.69,,1,,A,N,,JW,21.2,
Sept,4,Sept_4,25,-0.312,59A,Y,16:05,,24.79,,19,,A,N,,JW,22.3,
Sept,5,Sept_5,25,0.218,59A,Y,15:26,16.26,25.2,,2,,A,N,,JW,23,
Sept,6,Sept_6,25,0.325,59A,Y,16:19,14.37,24.17,,2,,A,N,,JW,22.2,
Sept,7,Sept_7,25,-0.097,59A,Y,15:45,20.65,27.16,,1.5,,A,N,,JW,22,
Sept,8,Sept_8,25,0.023,59A,Y,14:30,13.78,26.78,,3.5,,A,N,,JW,21.7,
Sept,9,Sept_9,25,0.777,59A,Y,14:25,3.29,27.99,5,6,,A,N,,JW,21,
Sept,10,Sept_10,25,-0.096,59,N,17:55,7.252,30.38,14,5,11,J,N,,JW,21.5,
Sept,11,Sept_11,25,-0.007,59,N,16:09,15.2,26.84,5,1.5,10,J,N,,AP,21.7,
Sept,12,Sept_12,25,0.126,59,N,15:55,7.981,28.14,,3.5,,J,N,,AC,22.1,
Sept,13,Sept_13,25,-0.333,59,N,13:02,16.91,27.01,,0.5,,J,Y,4,JH,22.1,
Sept,14,Sept_14,25,-0.251,59,N,16:25,6.627,31.27,15,5,10,A,N,,JW,22.6,
Sept,15,Sept_15,25,0.55,59,N,15:32,10.09,27.52,,6,,A,N,,JW,22.8,
Sept,16,Sept_16,25,0.524,59,N,14:30,19.72,28.06,10,2,11,A,N,,JW,22.7,
Sept,17,Sept_17,25,-0.051,59,N,17:38,25.95,,,,,A,N,,JW,22.9,
Sept,18,Sept_18,25,-0.094,59,N,16:36,7.091,26.16,,1.75,,A,Y,1,AP,22.8,
Sept,19,Sept_19,25,-0.118,59,N,17:17,7.804,29.37,5,6,8,A,N,,AC,22.6,
Sept,20,Sept_20,25,0.451,59,N,16:06,17.52,25.47,,1,,A,N,,JW,22.1,
Sept,21,Sept_21,25,-0.049,59,N,15:47,7.554,23.85,,2,,A,Y,18,JW,22.6,
Sept,22,Sept_22,25,0.923,59,N,17:16,9.97,27.71,,4,,A,N,,JW,22.1,
Sept,23,Sept_23,25,-0.234,59,N,16:31,8.63,28.14,,4.5,,A,Y,17,JW,22,
Sept,24,Sept_24,25,-0.303,59,N,16:23,11.9,23.78,5,2.5,8,A,N,,JW,21.9,
Sept,25,Sept_25,25,0.248,59,N,18:24,5.697,23.66,,,,A,N,,JW,22.5,
Sept,26,Sept_26,25,0.111,59,N,19:35,8.914,28.4,,5,,A,Y,18,AC,21.6,
Sept,27,Sept_27,25,0.104,59,N,13:02,10.2,24.74,,5.5,,A,N,,JH,21.9,
Sept,28,Sept_28,25,0.312,59,N,15:35,3.915,27.43,7,5.5,,A,N,,JW,22,
Sept,29,Sept_29,25,-0.018,59,N,15:45,4.709,25.93,1,2.25,,A,Y,25,JW,21.5,
Sept,30,Sept_30,25,0.065,59,N,15:32,7.739,25.96,,2,,A,N,,JW,21.7,
Sept,4,Sept_4,75,-0.312,60A,Y,16:06,,76.32,20,19.5,4,A,N,,JW,22.3,
Sept,5,Sept_5,75,0.218,60A,Y,15:29,63.47,74.47,,3,2,A,N,,JW,23,
Sept,6,Sept_6,75,0.325,60A,Y,16:21,55.97,75.13,,7,,A,N,,JW,22.2,
Sept,7,Sept_7,75,-0.097,60A,Y,15:47,73.85,76.31,,1,,A,N,,JW,21,
Sept,8,Sept_8,75,0.023,60A,Y,14:32,71.61,78.55,,1.5,,A,N,,JW,21.6,
Sept,9,Sept_9,75,0.777,60,N,14:28,14.94,75.46,15,17,,J,N,,JW,21,
Sept,10,Sept_10,75,-0.096,60,N,18:00,106.2,75.84,20,,20,J,N,,JW,21.5,
Sept,11,Sept_11,75,-0.007,60,N,16:16,88.59,76.23,2.5,5,5,J,N,,AP,21.7,
Sept,12,Sept_12,75,0.126,60,N,16:00,24.66,73.19,,9,,J,N,,AC,22.1,
Sept,13,Sept_13,75,-0.333,60,N,13:09,87.9,73.82,20,,20,J,N,,JH,22.1,
Sept,14,Sept_14,75,-0.251,60,N,16:30,33.91,73.16,20,8,12,J,N,,JW,22.6,
Sept,15,Sept_15,75,0.55,60,N,15:36,36.24,76.94,10,13,,A,N,,JW,22.7,
Sept,16,Sept_16,75,0.524,60,N,14:34,51.03,78.75,5,7.5,,A,N,,JW,22.8,
Sept,17,Sept_17,75,-0.051,60,N,17:42,53.66,74.11,20,15,5,A,N,,JW,22.9,
Sept,18,Sept_18,75,-0.094,60,N,16:39,30.48,74.13,2.5,5,5,A,Y,20,AP,23,
Sept,19,Sept_19,75,-0.118,60,N,17:20,61.79,76.34,,4,10,A,N,,AC,22,
Sept,20,Sept_20,75,0.451,60,N,16:08,67.09,76.56,5,1.5,5,A,Y,1,JW,22.2,
Sept,21,Sept_21,75,-0.049,60,N,15:54,47.86,81.99,9,5.5,9,A,Y,28,JW,22,
Sept,22,Sept_22,75,0.923,60,N,17:18,68.47,75.01,,2,,A,N,,JW,22.2,
Sept,23,Sept_23,75,-0.234,60,N,16:33,69.91,76.47,,2,,A,N,,JW,22.1,
Sept,24,Sept_24,75,-0.303,60,N,16:24,60.95,78.69,,3,,A,N,,JW,22,
Sept,25,Sept_25,75,0.248,60,N,18:25,42.63,79.55,15,11.5,4,A,N,,JW,22.5,
Sept,26,Sept_26,75,0.111,60,N,19:41,40.38,75.42,,10.5,,A,N,,AC,21.5,
Sept,27,Sept_27,75,0.104,60,N,13:04,47.94,76.22,,9,,A,Y,26,JH,21.9,
Sept,28,Sept_28,75,0.312,60,N,15:37,44.39,75.61,9,11.5,,A,N,,JW,22,
Sept,29,Sept_29,75,-0.018,60,N,15:47,60.74,73.42,6,2.5,5,A,Y,25,JW,21.6,
Sept,30,Sept_30,75,0.065,60,N,15:33,43.58,73.98,5,4.5,5,A,N,,JW,21.7,
Sept,4,Sept_4,75,-0.312,24A,Y,15:14,,75.86,15,23,,A,N,,JW,22.1,
Sept,5,Sept_5,75,0.218,24A,Y,10:24,51.5,75.61,,9,,A,N,,JW,22.2,
Sept,6,Sept_6,75,0.325,24A,Y,13:50,87.03,74.04,14,1,14,A,N,,JW,2.1,
Sept,7,Sept_7,75,-0.097,24A,Y,13:58,64.13,77.48,,4,,A,N,,JW,21.6,
Sept,8,Sept_8,75,0.023,24A,Y,12:32,71.43,74.5,2,2,2,A,N,,JW,21,
Sept,9,Sept_9,75,0.777,24,N,12:19,27.96,78.11,16,16,,J,N,,JW,21,
Sept,10,Sept_10,75,-0.096,24,N,11:09,119.2,71.87,20,,20,J,N,,JW,20.9,
Sept,11,Sept_11,75,-0.007,24,N,10:01,67.22,76.05,,3,,J,N,,JW,21.4,
Sept,12,Sept_12,75,0.126,24,N,14:03,2.568,73.17,,14,,A,Y,8,AC,22,
Sept,13,Sept_13,75,-0.333,24,N,11:25,86.5,73.21,15,0.5,15,A,N,,JH,22,
Sept,14,Sept_14,75,-0.251,24,N,14:02,39.94,78.14,7,8,,A,N,,JW,22.4,
Sept,15,Sept_15,75,0.55,24,N,13:04,35.8,73.86,10,12,,A,N,,JW,22.5,
Sept,16,Sept_16,75,0.524,24,N,12:06,51.79,73.87,13,6,5,A,N,,JW,22.6,
Sept,17,Sept_17,75,-0.051,24,N,10:29,37.77,74.45,10,17,,A,Y,23,JW,22.5,
Sept,18,Sept_18,75,-0.094,24,N,9:51,37.25,77.03,10,6,6,A,N,,JW,22.5,
Sept,19,Sept_19,75,-0.118,24,N,14:24,36.92,74.76,,15,6,A,Y,27,AC,22.5,
Sept,20,Sept_20,75,0.451,24,N,11:47,49.43,76.78,,6,,A,N,,JH,22.3,
Sept,21,Sept_21,75,-0.049,24,N,10:54,36.37,77.67,10,4.75,4,A,N,,JW,22.3,
Sept,22,Sept_22,75,0.923,24,N,15:22,42.77,,,,,A,Y,28,JW,22.3,
Sept,4,Sept_4,75,-0.312,12A,Y,14:59,,76.9,22,26,1,A,N,,JW,22,
Sept,5,Sept_5,75,0.218,12A,Y,9:34,52.38,76.94,,6,2,A,N,,JW,21.9,
Sept,6,Sept_6,75,0.325,12A,Y,11:08,47.09,76.31,,6,,A,N,,JW,22,
Sept,7,Sept_7,75,-0.097,12A,Y,10:28,75.89,,,,,A,N,,JW,21.4,
Sept,8,Sept_8,75,0.023,12A,Y,11:52,84.02,76.51,6,1,6,A,N,,JW,20.9,
Sept,9,Sept_9,75,0.777,12,N,11:34,28.82,76.74,16,16,,J,N,,JW,21,
Sept,10,Sept_10,75,-0.096,12,N,10:04,125.5,69.2,20,1,20,J,N,,JW,20.9,
Sept,11,Sept_11,75,-0.007,12,N,8:59,61.32,75.08,,4,,J,N,,JW,21.3,
Sept,12,Sept_12,75,0.126,12,N,13:25,10.6,72.44,,12,,A,N,,AC,21.9,
Sept,13,Sept_13,75,-0.333,12,N,10:41,81.2,73.57,18,,18,A,N,,JH,21.8,
Sept,14,Sept_14,75,-0.251,12,N,10:32,40.77,76.86,10,7,3,A,N,,JW,22.2,
Sept,15,Sept_15,75,0.55,12,N,11:49,35.01,74.28,10,12,,A,N,,JW,22.6,
Sept,16,Sept_16,75,0.524,12,N,11:08,51.53,74.59,7,6,,A,N,,JW,2.4,
Sept,17,Sept_17,75,-0.051,12,N,9:03,52.87,,,,,A,Y,26,JW,22.3,
Sept,4,Sept_4,75,-0.312,32A,Y,15:30,,76.66,16,27.5,,A,N,,JW,22.1,
Sept,5,Sept_5,75,0.218,32A,Y,13:48,50.3,75.54,,5.5,,A,N,,AP,22.8,
Sept,6,Sept_6,75,0.325,32A,Y,14:19,75.41,,,,,A,N,,JW,22,
Sept,7,Sept_7,75,-0.097,32A,Y,14:20,72.4,75.53,,0.05,,A,N,,JW,21.7,
Sept,8,Sept_8,75,0.023,32A,Y,13:03,73.22,78.78,,0.75,,A,N,,JW,21.2,
Sept,9,Sept_9,75,0.777,32A,Y,12:50,21.45,78.3,20,21,,A,N,,JW,20.9,
Sept,10,Sept_10,75,-0.096,32,N,12:44,95.21,71.87,12,,12,J,N,,JW,21.2,
Sept,11,Sept_11,75,-0.007,32,N,14:17,67.95,79.33,,2,,J,N,,JW,21.6,
Sept,12,Sept_12,75,0.126,32,N,14:38,25.74,74.21,,14,,J,N,,AC,22,
Sept,13,Sept_13,75,-0.333,32,N,11:50,88.51,76.87,,,9,J,N,,JH,22.3,
Sept,14,Sept_14,75,-0.251,32,N,14:43,45.35,78.37,5,6.5,,A,Y,1,JW,22.3,
Sept,15,Sept_15,75,0.55,32,N,13:43,53.32,76.6,7,9,,A,N,,JW,22.6,
Sept,16,Sept_16,75,0.524,32,N,12:48,61.88,76.05,5,5,,A,N,,JW,22.7,
Sept,17,Sept_17,75,-0.051,32,N,14:08,53.91,76.75,,8,,A,N,,AP,22.7,
Sept,18,Sept_18,75,-0.094,32,N,14:50,57.38,74.56,,1.75,,A,N,,AP,22.8,
Sept,19,Sept_19,75,-0.118,32,N,15:34,38.43,80.13,,16,,A,N,,AC,22.3,
Sept,20,Sept_20,75,0.451,32,N,12:17,38.2,72.55,,20,,A,Y,24,JH,22.2,
Sept,21,Sept_21,75,-0.049,32,N,14:08,43.47,78.45,5,5.5,,A,N,,JW,22.4,
Sept,22,Sept_22,75,0.923,32,N,15:57,44.65,76.89,7,7.75,,A,Y,34,JW,22.3,
Sept,23,Sept_23,75,-0.234,32,N,15:24,45.39,73.54,7,9,,A,N,,JW,21.7,
Sept,24,Sept_24,75,-0.303,32,N,12:00,36.85,75.95,5,7.5,,A,N,,JW,21.8,
Sept,25,Sept_25,75,0.248,32,N,16:10,18.8,76.46,,19,,A,Y,44,AP,22.4,
Sept,26,Sept_26,75,0.111,32,N,14:46,54.59,77.91,,8,,A,N,,AC,21.6,
Sept,27,Sept_27,75,0.104,32,N,12:05,43.71,76.16,15,15,,A,N,,JH,22.1,
Sept,28,Sept_28,75,0.312,32,N,14:05,22.53,71.25,15,17.5,,A,Y,46,JW,21.9,
Sept,29,Sept_29,75,-0.018,32,N,14:25,73.5,,,,,A,N,,JW,21.3,
Sept,4,Sept_4,75,-0.312,44A,Y,15:47,,73.41,20,63,,A,N,,JW,22.1,
Sept,5,Sept_5,75,0.218,44A,Y,14:33,33.39,74.57,,6,,A,N,,AP,23,
Sept,6,Sept_6,75,0.325,44A,Y,15:22,80.51,74.9,6,2,6,A,N,,JW,22,
Sept,7,Sept_7,75,-0.097,44,N,14:54,47.83,76.95,,7,,J,N,,JW,21.9,
Sept,8,Sept_8,75,0.023,44,N,13:36,101.2,76.51,17,,17,J,N,,JW,21.4,
Sept,9,Sept_9,75,0.777,44,N,13:33,14.29,74.46,20,23,,J,N,,JW,21,
Sept,10,Sept_10,75,-0.096,44,N,16:41,107.7,70.27,15,,15,J,N,,JW,21.5,
Sept,11,Sept_11,75,-0.007,44,N,15:10,27.8,75.84,,11,,A,N,,JW,21.7,
Sept,12,Sept_12,75,0.126,44,N,15:11,14.3,77.46,18,12,,A,N,,AC,22,
Sept,13,Sept_13,75,-0.333,44,N,12:21,99.9,79.21,20,,20,A,N,,JH,22.3,
Sept,14,Sept_14,75,-0.251,44,N,15:26,23.61,76.08,10,12,,A,N,,JW,22.6,
Sept,15,Sept_15,75,0.55,44,N,14:30,31.37,76.63,10,17,,A,N,,JW,22,
Sept,16,Sept_16,75,0.524,44,N,13:35,46.65,78.15,7,8.5,,A,N,,JW,22.7,
Sept,17,Sept_17,75,-0.051,44,N,15:36,36.95,73.92,10,15,,A,Y,29,AP,22.7,
Sept,18,Sept_18,75,-0.094,44,N,15:40,14.7,76.91,,6.5,,A,N,,AP,22.6,
Sept,19,Sept_19,75,-0.118,44,N,16:32,26.36,75.51,15,16.5,,A,N,,AC,22.5,
Sept,20,Sept_20,75,0.451,44,N,13:01,81.91,75.16,,1.5,12,A,N,,JH,22.2,
Sept,21,Sept_21,75,-0.049,44,N,14:53,43.51,74.47,6,5,,A,N,,JW,22.5,
Sept,22,Sept_22,75,0.923,44,N,16:26,46.8,78.35,7,9,,A,N,,JW,22,
Sept,23,Sept_23,75,-0.234,44,N,15:50,52.91,75.25,5,5,,A,N,,JW,21.9,
Sept,24,Sept_24,75,-0.303,44,N,13:19,39.79,77.44,5,7,,A,N,,JW,21.8,
Sept,25,Sept_25,75,0.248,44,N,17:10,25.19,76.36,,17.5,,A,Y,26,AP,22.5,
Sept,26,Sept_26,75,0.111,44,N,19:08,97.81,75.16,8,,6,A,N,,AC,21.4,
Sept,27,Sept_27,75,0.104,44,N,12:30,28.12,74.5,10,15,,A,N,,JH,22,
Sept,28,Sept_28,75,0.312,44,N,14:52,13.48,84.31,20,20,,A,Y,50,JW,21.8,
Sept,29,Sept_29,75,-0.018,44,N,15:16,81.82,,,,,A,N,,JW,21.3,
Sept,4,Sept_4,3,-0.312,21A,Y,15:13,,3.383,,0.5,2,A,N,,JW,22,
Sept,5,Sept_5,3,0.218,21A,Y,10:16,3.171,,,,,A,N,,JW,22.1,
Sept,6,Sept_6,3,0.325,21,N,13:40,1.713,3.362,,0.5,,J,N,,JW,21.9,
Sept,7,Sept_7,3,-0.097,21,N,11:03,2.692,4.595,4,0.5,10,J,N,,JW,21.3,
Sept,8,Sept_8,3,0.023,21,N,12:21,4.634,4.172,4,,4,J,N,,JW,21,
Sept,9,Sept_9,3,0.777,21,N,12:08,3.875,,,,,J,N,,JW,20.9,
Sept,10,Sept_10,3,-0.096,21,N,10:57,2.844,4.247,,0.5,6,A,N,,JW,20.9,
Sept,11,Sept_11,3,-0.007,21,N,9:52,3.545,,,,,A,N,,JW,21.4,
Sept,12,Sept_12,3,0.126,21,N,13:57,3.894,,,,,A,N,,AC,22,
Sept,13,Sept_13,3,-0.333,21,N,11:18,2.03,2.595,,0.3,,A,N,,JH,22,
Sept,14,Sept_14,3,-0.251,21,N,13:52,3.812,3.054,,0.5,10,A,Y,6,JW,22.3,
