TankNum,Month,Day ,Year,ExptDay,DaphniaC1Adult,DaphniaC1Juv,DaphniaC2Adult,DaphniaC2Juv,DaphniaC3,DaphniaC3Juv,DaphniaC4Adult,DaphniaC4Juv,CerioC1,CerioC2,CerioC3,CerioC4,Invaded (Y/N),Species1,Count1,Species2,Count2,Snails,Liters,Notes,Observer,EnteredBy,CheckedBy
116,February,7,2019,4,0,0,1,0,0,0,2,0,,,,,n,,,,,4,1.2,,jw,lsb,JW
116,February,11,2019,8,1,0,0,1,1,1,0,4,,,,,n,,,,,,0.9,,lsb,lsb,JW
116,February,14,2019,11,2,4,0,9,4,10,4,4,,,,,n,,,,,3,0.8,,jw,lsb,JW
116,February,18,2019,15,12,26,7,17,2,20,3,20,,,,,n,,,,,3,0.76,,jw,lsb,JW
116,February,21,2019,18,11,50,2,22,2,15,5,15,,,,,n,,,,,3,0.7,,lsb,lsb,JW
116,February,25,2019,22,21,19,16,22,8,20,22,31,,,,,n,,,,,3,0.7,,lsb,lsb,JW
116,February,28,2019,25,11,35,7,13,17,22,12,19,,,,,n,,,,,3,0.66,,ac,lsb,JW
116,March,4,2019,29,25,16,24,16,22,29,19,25,,,,,y,copepod,8,,,2,0.56,,jw,lsb,JW
116,March,7,2019,32,24,33,20,19,32,20,12,13,,,,,y,copepod,10,,,1,0.56,1 snail dead,jw,lsb,JW
116,March,11,2019,36,30,26,22,38,38,28,27,20,,,,,y,copepod,12,,,1,0.5,,jw,lsb,JW
116,March,14,2019,39,43,12,44,19,40,21,35,19,,,,,y,copepod,19,,,1,0.4,,jw,lsb,JW
117,February,4,2019,1,1,0,1,0,1,0,1,0,,,,,n,,,,,,1,,jw,lsb,JW
117,February,7,2019,4,0,0,0,0,5,0,1,0,,,,,y,copepod,1,,,,1.25,,jw,lsb,JW
117,February,11,2019,8,0,0,1,0,1,1,0,0,,,,,n,,,,,,1.2,,lsb,lsb,JW
117,February,14,2019,11,1,3,2,6,4,12,2,8,,,,,n,,,,,,1.05,,jw,lsb,JW
117,February,18,2019,15,4,12,12,7,6,7,6,12,,,,,n,,,,,,0.98,,jw,lsb,JW
117,February,21,2019,18,9,18,4,44,7,14,2,16,,,,,n,,,,,,0.9,,lsb,lsb,JW
117,February,25,2019,22,13,17,10,18,10,9,16,9,,,,,n,,,,,,0.8,,lsb,lsb,JW
117,February,28,2019,25,32,34,14,19,11,17,16,21,,,,,n,,,,,,0.82,,ac,lsb,JW
117,March,4,2019,29,34,11,22,9,19,13,32,25,,,,,n,,,,,,0.76,,jw,lsb,JW
117,March,7,2019,32,10,31,38,45,22,38,37,48,,,,,n,,,,,,0.8,,jw,lsb,JW
117,March,11,2019,36,45,60,33,54,46,57,48,88,,,,,y,copepod,1,,,,0.62,,jw,lsb,JW
117,March,14,2019,39,55,54,62,64,61,65,69,45,,,,,n,,,,,,0.54,,jw,lsb,JW
118,February,4,2019,1,0.5,0,0.5,0,0.5,0,0.5,0,3,3,3,3,n,,,,,,1,,jw,lsb,JW
118,February,7,2019,4,2,0,0,0,1,0,0,0,2,2,1,3,n,,,,,,1.1,,jw,lsb,JW
118,February,11,2019,8,1,1,1,1,0,0,0,0,0,0,0,0,n,,,,,,1.1,,jw,lsb,JW
118,February,14,2019,11,1,5,2,6,0,4,4,5,0,0,0,0,n,,,,,,9,,jw,lsb,JW
118,February,18,2019,15,12,10,4,5,4,11,3,9,0,0,0,0,y,copepod,1,,,,0.88,,jw,lsb,JW
118,February,21,2019,18,0,22,0,18,1,26,3,23,0,0,0,0,n,,,,,,0.8,,jw,lsb,JW
118,February,25,2019,22,15,22,15,20,9,9,34,33,0,0,0,0,y,copepod,40,daphnia,1,,0.8,,jw,lsb,JW
118,February,28,2019,25,32,3,25,0,34,6,29,4,0,0,0,0,n,,,,,,0.7,,jw,lsb,JW
118,March,4,2019,29,30,21,16,17,23,25,37,23,0,0,0,0,n,,,,,,0.64,,jw,lsb,JW
118,March,7,2019,32,23,58,29,52,27,75,26,65,0,0,0,0,n,,,,,,0.62,,jw,lsb,JW
118,March,11,2019,36,62,119,41,76,60,111,26,96,0,0,0,0,n,,,,,,0.52,,jw,lsb,JW
118,March,14,2019,39,31,98,43,125,67,117,57,81,0,0,0,0,n,,,,,,0.46,,jw,lsb,JW
119,February,4,2019,1,,,,,,,,,6,6,6,6,n,,,,,,1,,jw,lsb,JW
119,February,7,2019,4,,,,,,,,,0,3,3,1,n,,,,,,1,,jw,lsb,JW
119,February,11,2019,8,,,,,,,,,0,2,0,0,n,,,,,,0.9,,jw,lsb,JW
119,February,14,2019,11,,,,,,,,,0,0,0,0,n,,,,,,0.88,,jw,lsb,JW
119,February,18,2019,15,,,,,,,,,0,0,0,0,y,copepod,1,,,,0.72,,jw,lsb,JW
119,February,21,2019,18,,,,,,,,,0,0,0,0,n,,,,,,0.64,,jw,lsb,JW
119,February,25,2019,22,,,,,,,,,0,0,0,0,n,,,,,,,,jw,lsb,JW
119,February,28,2019,25,,,,,,,,,0,0,0,0,y,copepod,49,daphnia,1,,0.48,,jw,lsb,JW
119,March,4,2019,29,,,,,,,,,0,0,0,0,y,copepod,44,daphnia,3,,0.42,,jw,lsb,JW
119,March,7,2019,32,,,,,,,,,0,0,0,0,y,copeopod,41,,,,0.4,filtered as I went for copepods,jw,lsb,JW
119,March,11,2019,36,,,,,,,,,0,0,0,0,y,copepod,43,daphnia,2,,0.2,,jw,lsb,JW
119,March,14,2019,39,,,,,,,,,0,0,0,0,y,copepod,32,daphnia,2,,0.22,"when filtered >50 copepods and 1 adult dapnia, didn't remove copepods as counted",jw,lsb,JW
120,February,8,2019,1,,,,,,,,,6,6,6,6,n,,,,,,1,,jw,lsb,JW
120,February,12,2019,5,,,,,,,,,10,16,6,4,n,,,,,,1.2,,jw,lsb,JW
120,February,15,2019,8,,,,,,,,,2,5,4,3,n,,,,,,1,,jw,lsb,JW
120,February,19,2019,12,,,,,,,,,0,1,0,0,n,,,,,,0.94,,jw,lsb,JW
120,February,22,2019,15,,,,,,,,,0,0,0,0,n,,,,,,0.88,,jw,lsb,JW
120,March,26,2019,19,,,,,,,,,0,0,1,1,y,copepod,1,,,,0.8,,jw,lsb,JW
120,March,1,2019,22,,,,,,,,,0,1,0,0,y,copepod,1,,,,0.74,,jw,lsb,JW
120,March,5,2019,26,,,,,,,,,0,0,0,0,y,copepod,1,,,,0.79,,jw,lsb,JW
120,March,8,2019,29,,,,,,,,,0,0,0,0,n,,,,,,0.69,,jw,lsb,JW
120,March,12,2019,33,,,,,,,,,0,0,0,0,y,copepod,1,,,,0.58,,jw,lsb,JW
120,March,15,2019,36,,,,,,,,,0,0,0,0,y,daphnia,1,,,,0.5,when filtered 1 adult daphnia-- which is the daphnia mentioned in species 1-- it wan't found while counting,jw,lsb,JW
121,Feburary,5,2019,1,1,0,1,0,1,0,1,0,,,,,n,,,,,4,1,,jw,AF,JW
121,Feburary,8,2019,4,1,0,1,0,2,0,3,0,,,,,n,,,,,3,0.9,,jw,AF,JW
121,Feburary,12,2019,8,1,4,0,6,2,7,2,4,,,,,y,copepod,1,,,2,0.8,,jw,AF,JW
121,Feburary,15,2019,11,5,6,9,10,7,4,11,4,,,,,n,,,,,,0.6,,jw,AF,JW
121,Feburary,19,2019,15,3,5,5,9,6,13,4,4,,,,,n,,,,,,0.6,,lsb,AF,JW
121,Feburary,22,2019,18,20,65,7,43,12,49,10,51,,,,,y,copepod,1,,,2,0.52,,jw,AF,JW
121,Feburary,26,2019,22,23,49,22,57,19,36,9,46,,,,,y,copepod,13,,,2,0.58,,jw,AF,JW
121,March,1,2019,25,35,76,21,64,20,59,21,93,,,,,n,,,,,1,0.22,,oo,AF,JW
121,March,5,2019,29,13,31,21,39,15,33,17,35,,,,,n,,,,,,0.2,,oo,AF,JW
121,March,8,2019,32,21,8,24,15,16,9,32,20,,,,,y,copepod,22,,,1,0.2,add 100 ml water,jw,AF,JW
121,March,12,2019,36,23,6,24,5,17,1,22,1,,,,,y,copepod,12,,,1,0.26,add 100 ml water,jw,AF,JW
121,March,15,2019,39,13,5,10,3,13,3,11,3,,,,,y,copepod,4,,,1,0.2,,jw,AF,JW
123,Feburary,5,2019,1,,,,,,,,,6,6,6,6,n,,,,,,1,,jw,AF,JW
123,Feburary,8,2019,4,,,,,,,,,4,9,7,3,y,Ostracod,1,,,,0.95,,jw,AF,JW
123,Feburary,12,2019,8,,,,,,,,,1,3,2,1,y,copepod,2,,,,0.8,,jw,AF,JW
123,Feburary,15,2019,11,,,,,,,,,0,0,0,2,n,,,,,,0.62,,jw,AF,JW
123,Feburary,19,2019,15,,,,,,,,,0,0,0,0,y,copepod,1,,,,0.56,,jw,AF,JW
123,Feburary,22,2019,18,,,,,,,,,0,0,0,0,n,,,,,,0.5,,jw,AF,JW
123,Feburary,26,2019,22,,,,,,,,,0,0,0,0,n,,,,,,0.56,,jw,AF,JW
123,March,1,2019,25,,,,,,,,,0,0,0,0,n,,,,,,0.5,,jw,AF,JW
123,March,5,2019,29,,,,,,,,,0,0,0,0,n,,,,,,0.5,,jw,AF,JW
123,March,8,2019,32,,,,,,,,,0,0,0,0,n,,,,,,0.46,,jw,AF,JW
123,March,12,2019,36,,,,,,,,,0,0,0,0,n,,,,,,0.4,,jw,AF,JW
123,March,15,2019,39,,,,,,,,,0,0,0,0,n,,,,,,0.26,when filtered nothing found,jw,AF,JW
124,Feburary,5,2019,1,0.5,0,0.5,0,0.5,0,0.5,0,3,3,3,3,n,,,,,4,1,,jw,AF,JW
124,Feburary,8,2019,4,0,0,1,0,1,0,2,0,2,6,3,5,n,,,,,4,0.97,,jw,AF,JW
124,Feburary,12,2019,8,0,5,1,3,1,4,0,2,3,3,2,1,n,,,,,3,0.72,,jw,AF,JW
124,Feburary,15,2019,11,2,14,1,10,2,4,3,10,2,4,3,1,y,copepod,1,,,4,0.6,,jw,AF,JW
124,Feburary,19,2019,15,8,29,3,20,9,12,17,24,1,0,2,0,n,,,,,4,0.52,,jw,AF,JW
124,Feburary,22,2019,18,13,84,12,71,12,73,14,131,2,0,0,0,n,,,,,4,0.46,,jw,AF,JW
124,Feburary,26,2019,22,24,90,8,72,10,112,10,90,0,0,0,0,n,,,,,4,0.5,,jw,AF,JW
124,March,1,2019,25,13,75,18,91,12,88,23,63,0,0,0,0,n,,,,,0,0.44,all snails dead,jw,AF,JW
124,March,5,2019,29,22,46,6,37,10,37,8,39,0,0,0,0,n,,,,,0,0.5,daphnia turning green,jw,AF,JW
124,March,8,2019,32,12,32,16,35,13,23,16,18,0,0,0,0,n,,,,,0,0.4,add 100ml water,jw,AF,JW
124,March,12,2019,36,35,14,30,17,24,20,37,20,0,0,0,0,n,,,,,0,0.3,,jw,AF,JW
124,March,15,2019,39,53,67,28,70,44,73,37,76,0,0,0,0,n,,,,,0,0.36,,jw,AF,JW
126,February,5,2019,1,1,0,1,0,1,0,1,0,,,,,n,,,,,,1,,jw,A.P,JW
126,February ,8,2019,4,4,0,1,0,2,0,0,0,,,,,n,,,,,,0.95,,jw,A.P,JW
126,February,12,2019,8,5,7,4,4,4,0,4,3,,,,,n,,,,,,0.8,,jw,A.P,JW
126,February,15,2019,11,13,16,13,30,14,30,8,14,,,,,n,,,,,,0.6,,oo,A.P,JW
126,February,19,2019,15,6,10,16,24,16,32,24,36,,,,,n,,,,,,0.6,,lb,A.P,JW
126,February,22,2019,18,20,92,25,80,16,66,27,85,,,,,n,,,,,,0.48,,jw,A.P,JW
126,February,26,2019,22,48,68,28,82,23,78,25,83,,,,,n,,,,,,0.25,,,A.P,JW
126,March,1,2019,25,22,60,22,65,19,65,22,74,,,,,n,,,,,,0.46,,jw,A.P,JW
126,March,5,2019,29,33,32,25,37,27,35,23,43,,,,,n,,,,,,0.26,,oo,A.P,JW
126,March,8,2019,32,72,6,32,11,48,13,33,17,,,,,n,,,,,,0.4,,jw,A.P,JW
126,March,12,2019,36,107,87,57,117,82,100,65,82,,,,,n,,,,,,0.34,Add 100ml,jw,A.P,JW
126,March,15,2019,39,98,164,140,167,115,168,84,148,,,,,y,Ostracod,2,,,,0.38,,jw,A.P,JW
127,February,5,2019,1,1,0,1,0,1,0,1,0,,,,,n,,,,,4,1,,jw,A.P,JW
127,February,8,2019,4,3,0,2,0,1,0,0,0,,,,,y,Copepod,1,,,4,0.97,,jw,A.P,JW
127,February,12,2019,8,0,1,2,1,3,2,1,3,,,,,y,Copepod,1,,,4,0.8,,jw,A.P,JW
127,February,15,2019,11,8,17,7,19,5,15,2,8,,,,,n,,,,,,0.65,,oo,A.P,JW
127,February,19,2019,15,3,8,9,14,5,30,1,18,,,,,n,,,,,,0.62,,lb,A.P,JW
127,February,22,2019,18,32,69,28,80,31,112,13,77,,,,,n,,,,,3,0.52,,jw,A.P,JW
127,February,26,2019,22,18,213,9,69,23,169,12,135,,,,,n,,,,,3,0.3,,,A.P,JW
127,March,1,2019,25,12,70,27,77,27,102,19,84,,,,,n,,,,,3,0.46,,jw,A.P,JW
127,March,5,2019,29,22,96,12,79,11,72,7,72,,,,,n,,,,,2,0.26,,oo,A.P,JW
127,March,8,2019,32,21,37,22,45,15,51,22,61,,,,,n,,,,,2,0.5,,jw,A.P,JW
127,March,12,2019,36,20,54,13,53,28,57,16,41,,,,,n,,,,,2,0.4,,jw,A.P,JW
127,March,15,2019,39,13,49,28,74,23,79,20,59,,,,,n,,,,,2,0.38,,jw,A.P,JW
128,February,5,2019,1,1,0,1,0,1,0,1,0,,,,,n,,,,,4,1,,jw,A.P,JW
128,February,8,2019,4,0,3,0,2,0,0,1,0,,,,,n,,,,,4,1,,jw,A.P,JW
128,February,12,2019,8,1,7,2,4,4,2,1,4,,,,,n,,,,,4,0.9,,jw,A.P,JW
128,February,15,2019,11,10,19,2,8,7,8,6,21,,,,,n,,,,,,0.8,,oo,A.P,JW
128,February,19,2019,15,1,18,0,10,9,9,4,20,,,,,n,,,,,4,0.62,,lb,A.P,JW
128,February,22,2019,18,16,69,13,59,12,85,11,83,,,,,y,copepod,1,,,4,0.56,,jw,A.P,JW
128,February,26,2019,22,16,238,21,154,15,137,22,172,,,,,n,,,,,4,0.25,,lb,A.P,JW
128,March,1,2019,25,17,128,21,107,21,96,24,120,,,,,y,copepod,16,ostracod,1,4,0.48,,jw,A.P,JW
128,March,5,2019,29,36,153,20,115,21,148,15,78,,,,,n,,,,,4,0.2,,oo,A.P,JW
128,March,8,2019,32,28,45,20,58,30,50,22,71,,,,,y,copepod,12,,,4,0.38,"add 100ml, snail egg mass",jw,A.P,JW
128,March,12,2019,36,91,7,61,16,83,12,112,14,,,,,y,copepod,11,,,4,0.36,add100ml,jw,A.P,JW
128,March,15,2019,39,50,37,88,32,106,48,85,48,,,,,y,copepod,3,,,4,0.4,,jw,A.P,JW
130,February,5,2019,1,1,0,1,0,1,0,1,0,,,,,n,,,,,,1,,jw,Ofure,JW
130,February,8,2019,4,3,0,1,0,2,0,0,0,,,,,n,,,,,,0.95,,jw,Ofure,JW
130,February,12,2019,8,1,5,0,6,2,1,1,5,,,,,n,,,,,,0.74,,jw,Ofure,JW
130,February,15,2019,11,5,15,9,17,1,10,4,14,,,,,n,,,,,,0.5,,,Ofure,JW
130,February,19,2019,15,23,19,4,11,11,10,9,30,,,,,n,,,,,,0.48,,lb,Ofure,JW
130,February,22,2019,18,19,90,15,91,18,105,17,77,,,,,n,,,,,,0.42,,jw,Ofure,JW
130,February,26,2019,22,33,74,17,69,23,68,17,40,,,,,n,,,,,,0.46,,jw,Ofure,JW
130,March,1,2019,25,22,113,17,97,15,44,22,133,,,,,n,,,,,,0.5,,oo,Ofure,JW
130,March,5,2019,29,32,101,39,108,25,117,28,86,,,,,n,,,,,,0.17,,oo,Ofure,JW
130,March,8,2019,32,56,36,66,38,85,40,61,40,,,,,n,,,,,,0.22,add 100ml,jw,Ofure,JW
130,March,12,2019,36,52,39,49,27,33,33,58,28,,,,,n,,,,,,0.3,,jw,Ofure,JW
130,March,15,2019,39,70,9,26,8,33,11,45,15,,,,,n,,,,,,0.38,add 100ml,jw,Ofure,JW
131,February,5,2019,1,0.5,0,0.5,0,0.5,0,0.5,0,3,3,3,3,n,,,,,,1,,,Ofure,JW
131,February,8,2019,4,1,2,2,3,1,1,1,0,1,1,2,2,n,,,,,,1.05,,,Ofure,JW
131,February,12,2019,8,0,2,0,0,1,2,3,2,3,3,1,2,n,,,,,,0.8,,,Ofure,JW
131,February,15,2019,11,4,4,8,7,8,7,21,3,1,3,3,2,y,copepod,1,,,,0.7,,,Ofure,JW
131,February,19,2019,15,24,60,11,65,13,36,3,32,0,3,4,3,n,,,,,,0.58,,,Ofure,JW
131,February,22,2019,18,7,47,2,118,20,90,24,65,3,1,2,1,n,,,,,,0.48,,,Ofure,JW
131,February,26,2019,22,9,62,11,68,10,59,18,88,1,3,0,2,y,copepod,1,,,,0.5,,,Ofure,JW
131,March,1,2019,25,8,51,9,48,11,60,15,46,0,0,1,0,y,,,ostracod,1,,0.38,,,Ofure,JW
131,March,5,2019,29,1,39,7,36,9,46,12,41,0,0,0,0,n,,,,,,0.42,,,Ofure,JW
131,March,8,2019,32,20,34,19,37,18,28,20,33,0,0,0,0,n,,,,,,0.36,add 100ml,,Ofure,JW
131,March,12,2019,36,33,27,32,44,20,21,20,21,0,0,0,0,n,,,,,,0.36,added water,,Ofure,JW
131,March,15,2019,39,24,22,30,26,24,18,31,25,0,0,0,0,n,,,,,,0.4,,,Ofure,JW
134,February,5,2019,1,0.5,0,0.5,0,0.5,0,0.5,0,3,3,3,3,n,,,,,4,1,,,Ofure,JW
134,February,8,2019,4,0,0,1,0,1,0,0,0,5,4,3,2,n,,,,,4,1,,,Ofure,JW
134,February,12,2019,8,1,2,0,1,1,0,0,1,2,2,1,1,n,,,,,4,0.78,,,Ofure,JW
134,February,15,2019,11,0,6,1,7,3,3,2,5,2,1,1,2,y,copepod,3,,,4,0.66,,,Ofure,JW
134,February,19,2019,15,4,20,7,12,7,18,3,10,5,2,5,1,n,,,,,4,0.54,,,Ofure,JW
134,February,22,2019,18,9,56,10,46,12,52,8,27,3,1,4,1,y,copepod,1,,,4,0.46,,,Ofure,JW
134,February,26,2019,22,18,28,29,58,24,30,29,39,1,0,0,0,n,,,,,4,0.5,,,Ofure,JW
134,March,1,2019,25,19,56,9,42,16,62,19,62,0,0,0,0,y,copepod,1,,,4,0.36,add 150ml,,Ofure,JW
134,March,5,2019,29,13,58,13,32,15,50,7,23,0,0,0,0,n,,,,,4,0.54,,,Ofure,JW
134,March,8,2019,32,25,27,16,24,16,9,26,23,0,0,0,0,n,,,,,4,0.42,,,Ofure,JW
134,March,12,2019,36,65,27,67,19,44,20,52,20,0,0,0,0,n,,,,,4,0.38,add 150ml,,Ofure,JW
134,March,15,2019,39,37,26,46,30,45,40,56,38,0,0,0,0,n,,,,,4,0.3,,,Ofure,JW
136,February,5,2019,1,0.5,0,0.5,0,0.5,0,0.5,0,3,3,3,3,n,,,,,,1,,,Ofure,JW
136,February,8,2019,4,1,0,0,0,0,0,0,1,3,2,2,5,n,,,,,,0.87,,,Ofure,JW
136,February,12,2019,8,0,0,0,4,1,3,1,7,4,2,5,2,n,,,,,,0.68,,,Ofure,JW
136,February,15,2019,11,3,2,3,13,5,11,0,4,8,10,8,2,n,,,,,,0.5,,,Ofure,JW
136,February,19,2019,15,14,62,5,39,4,35,7,22,6,6,5,2,n,,,,,,0.35,added 150ml,,Ofure,JW
136,February,22,2019,18,10,77,13,54,12,76,6,73,2,2,2,1,n,,,,,,0.36,,,Ofure,JW
136,February,26,2019,22,28,71,25,61,15,64,21,54,0,1,0,1,y,copepod,2,,,,0.36,,,Ofure,JW
136,March,1,2019,25,26,56,33,42,22,60,23,98,0,0,0,0,n,,,,,,0.38,"added 150, counted and measured after adding water",,Ofure,JW
136,March,5,2019,29,37,10,32,15,22,4,25,16,0,0,0,0,n,,,,,,0.4,,,Ofure,JW
136,March,8,2019,32,62,10,57,11,45,6,60,2,0,0,0,0,n,,,,,,0.3,"add 100ml, counted and measured after adding water",,Ofure,JW
136,March,12,2019,36,88,84,59,61,37,70,67,106,0,0,0,0,n,,,,,,0.36,,,Ofure,JW
136,March,15,2019,39,43,92,47,75,40,61,32,41,0,0,0,0,n,,,,,,0.4,,,Ofure,JW
137,February,5,2019,1,,,,,,,,,,,,,n,,,,,,,,,Ofure,JW
137,February,8,2019,4,,,,,,,,,6,6,6,6,n,,,,,,1,,,Ofure,JW
137,February,12,2019,8,,,,,,,,,3,9,10,5,n,,,,,,0.92,,,Ofure,JW
137,February,15,2019,11,,,,,,,,,7,7,5,9,n,,,,,,0.8,,,Ofure,JW
137,February,19,2019,15,,,,,,,,,6,12,13,14,n,,,,,,0.72,,,Ofure,JW
137,February,22,2019,18,,,,,,,,,19,6,12,6,n,,,,,,0.36,,,Ofure,JW
137,February,26,2019,22,,,,,,,,,38,35,28,19,y,daphnia,1,,,,0.38,,,Ofure,JW
137,March,1,2019,25,,,,,,,,,18,19,21,20,y,daphnia,1,,,,0.38,added 150ml,,Ofure,JW
137,March,5,2019,29,,,,,,,,,0,0,0,0,n,,,,,,0.4,,,Ofure,JW
137,March,8,2019,32,,,,,,,,,0,0,0,0,n,,,,,,0.3,add 100ml,,Ofure,JW
137,March,12,2019,36,,,,,,,,,0,0,0,0,n,,,,,,0.34,add water,,Ofure,JW
137,March,15,2019,39,,,,,,,,,0,0,0,0,n,daphnia,2,,,,0.34,,,Ofure,JW
138,February,5,2019,1,1,0,1,0,1,0,1,0,,,,,n,,,,,,1,,,Ofure,JW
138,February,8,2019,4,0,0,0,0,0,0,1,0,,,,,n,,,,,,1.4,,,Ofure,JW
138,February,12,2019,8,0,2,0,3,2,4,0,3,,,,,n,,,,,,1.1,,,Ofure,JW
138,February,15,2019,11,11,6,9,13,2,6,6,6,,,,,n,,,,,,0.85,,,Ofure,JW
138,February,19,2019,15,7,51,5,48,7,45,7,33,,,,,n,,,,,,0.7,,,Ofure,JW
138,February,22,2019,18,13,95,5,84,20,96,14,51,,,,,y,copepod,14,,,,0.62,,,Ofure,JW
138,February,26,2019,22,22,81,30,79,19,110,20,74,,,,,y,copepod,25,ostracod,1,,0.4,,,Ofure,JW
138,March,1,2019,25,24,113,11,62,22,93,22,112,,,,,n,,,,,,0.1,,,Ofure,JW
138,March,5,2019,29,20,61,41,63,16,54,15,59,,,,,y,copepod,11,,,,0.4,,,Ofure,JW
138,March,8,2019,32,33,42,39,40,28,25,34,37,,,,,y,copepod,13,,,,0.2,add 100ml,,Ofure,JW
138,March,12,2019,36,46,30,19,25,17,14,36,23,,,,,y,copepod,4,,,,0.28,add100ml,,Ofure,JW
138,March,15,2019,39,36,20,38,21,33,18,19,17,,,,,y,copepod,5,,,,0.28,,,Ofure,JW
140,February,5,2019,1,0.5,0,0.5,0,0.5,0,0.5,0,3,3,3,3,n,,,,,,1,,,Ofure,JW
140,February,8,2019,4,1,0,2,0,0,0,0,0,2,2,2,4,n,,,,,,1.35,,,Ofure,JW
140,February,12,2019,8,1,2,0,0,0,2,0,1,1,1,1,0,y,copepod,1,,,,0.95,,,Ofure,JW
140,February,15,2019,11,5,4,4,4,0,4,3,3,0,0,1,0,n,,,,,,0.8,,,Ofure,JW
140,February,19,2019,15,8,16,8,19,15,20,7,14,0,1,0,0,n,,,,,,0.68,,,Ofure,JW
140,February,22,2019,18,8,44,16,77,4,71,5,48,1,0,0,0,n,,,,,,0.52,,,Ofure,JW
140,February,26,2019,22,5,77,5,103,2,61,10,78,0,0,0,0,y,copepod,2,,,,0.5,,,Ofure,JW
140,March,1,2019,25,1,86,5,147,15,110,21,101,0,0,0,0,y,copepod,17,,,,,,,Ofure,JW
140,March,5,2019,29,16,75,19,74,17,86,28,110,0,0,0,0,y,copepod,6,,,,0.4,,,Ofure,JW
140,March,8,2019,32,72,79,66,76,56,85,59,67,0,0,0,0,y,copepod,6,,,,0.3,add 100ml,,Ofure,JW
140,March,12,2019,36,54,35,47,27,38,46,37,42,0,0,0,0,y,copepod,2,,,,0.38,,,Ofure,JW
140,March,15,2019,39,46,24,60,28,41,15,58,34,0,0,0,0,y,copepod,4,,,,0.3,,,Ofure,JW
